rate_date,base_currency,quote_currency,exchange_rate
2021-09-27,USD,CAD,1.2807
2021-09-28,USD,EUR,0.8355
2021-09-28,USD,CNY,6.5809
2021-09-28,USD,JPY,108.7477
2021-09-28,USD,GBP,0.7535
2021-09-28,USD,CAD,1.2826
2021-09-29,USD,EUR,0.8366
2021-09-29,USD,CNY,6.5828
2021-09-29,USD,JPY,108.5754
2021-09-29,USD,GBP,0.7532
2021-09-29,USD,CAD,1.2811
2021-09-30,USD,EUR,0.8368
2021-09-30,USD,CNY,6.5812
2021-09-30,USD,JPY,108.7084
2021-09-30,USD,GBP,0.7536
2021-09-30,USD,CAD,1.2811
2021-10-01,USD,EUR,0.8352
2021-10-01,USD,CNY,6.5834
2021-10-01,USD,JPY,108.7426
2021-10-01,USD,GBP,0.7521
2021-10-01,USD,CAD,1.2809
2021-10-02,USD,EUR,0.8353
2021-10-02,USD,CNY,6.5796
2021-10-02,USD,JPY,108.6010
2021-10-02,USD,GBP,0.7529
2021-10-02,USD,CAD,1.2812
2021-10-03,USD,EUR,0.8364
2021-10-03,USD,CNY,6.5756
2021-10-03,USD,JPY,108.4849
2021-10-03,USD,GBP,0.7534
2021-10-03,USD,CAD,1.2832
2021-10-04,USD,EUR,0.8379
2021-10-04,USD,CNY,6.5758
2021-10-04,USD,JPY,108.3735
2021-10-04,USD,GBP,0.7547
2021-10-04,USD,CAD,1.2842
2021-10-05,USD,EUR,0.8387
2021-10-05,USD,CNY,6.5830
2021-10-05,USD,JPY,108.3817
2021-10-05,USD,GBP,0.7535
2021-10-05,USD,CAD,1.2818
2021-10-06,USD,EUR,0.8412
2021-10-06,USD,CNY,6.5834
2021-10-06,USD,JPY,108.2866
2021-10-06,USD,GBP,0.7545
2021-10-06,USD,CAD,1.2838
2021-10-07,USD,EUR,0.8424
2021-10-07,USD,CNY,6.5864
2021-10-07,USD,JPY,108.0820
2021-10-07,USD,GBP,0.7536
2021-10-07,USD,CAD,1.2810
2021-10-08,USD,EUR,0.8417
2021-10-08,USD,CNY,6.5845
2021-10-08,USD,JPY,107.8700
2021-10-08,USD,GBP,0.7545
2021-10-08,USD,CAD,1.2825
2021-10-09,USD,EUR,0.8413
2021-10-09,USD,CNY,6.5779
2021-10-09,USD,JPY,107.9206
2021-10-09,USD,GBP,0.7556
2021-10-09,USD,CAD,1.2817
2021-10-10,USD,EUR,0.8401
2021-10-10,USD,CNY,6.5746
2021-10-10,USD,JPY,107.9030
2021-10-10,USD,GBP,0.7548
2021-10-10,USD,CAD,1.2795
2021-10-11,USD,EUR,0.8388
2021-10-11,USD,CNY,6.5784
2021-10-11,USD,JPY,108.0260
2021-10-11,USD,GBP,0.7534
2021-10-11,USD,CAD,1.2822
2021-10-12,USD,EUR,0.8387
2021-10-12,USD,CNY,6.5838
2021-10-12,USD,JPY,107.9098
2021-10-12,USD,GBP,0.7544
2021-10-12,USD,CAD,1.2811
2021-10-13,USD,EUR,0.8393
2021-10-13,USD,CNY,6.5901
2021-10-13,USD,JPY,107.9050
2021-10-13,USD,GBP,0.7553
2021-10-13,USD,CAD,1.2836
2021-10-14,USD,EUR,0.8410
2021-10-14,USD,CNY,6.5839
2021-10-14,USD,JPY,108.0347
2021-10-14,USD,GBP,0.7570
2021-10-14,USD,CAD,1.2845
2021-10-15,USD,EUR,0.8412
2021-10-15,USD,CNY,6.5814
2021-10-15,USD,JPY,107.9216
2021-10-15,USD,GBP,0.7550
2021-10-15,USD,CAD,1.2874
2021-10-16,USD,EUR,0.8411
2021-10-16,USD,CNY,6.5884
2021-10-16,USD,JPY,108.0450
2021-10-16,USD,GBP,0.7562
2021-10-16,USD,CAD,1.2878
2021-10-17,USD,EUR,0.8433
2021-10-17,USD,CNY,6.5885
2021-10-17,USD,JPY,108.2902
2021-10-17,USD,GBP,0.7564
2021-10-17,USD,CAD,1.2897
2021-10-18,USD,EUR,0.8438
2021-10-18,USD,CNY,6.5858
2021-10-18,USD,JPY,108.4290
2021-10-18,USD,GBP,0.7552
2021-10-18,USD,CAD,1.2867
2021-10-19,USD,EUR,0.8450
2021-10-19,USD,CNY,6.5879
2021-10-19,USD,JPY,108.4235
2021-10-19,USD,GBP,0.7534
2021-10-19,USD,CAD,1.2855
2021-10-20,USD,EUR,0.8453
2021-10-20,USD,CNY,6.5858
2021-10-20,USD,JPY,108.6400
2021-10-20,USD,GBP,0.7535
2021-10-20,USD,CAD,1.2869
2021-10-21,USD,EUR,0.8474
2021-10-21,USD,CNY,6.5817
2021-10-21,USD,JPY,108.8875
2021-10-21,USD,GBP,0.7546
2021-10-21,USD,CAD,1.2871
2021-10-22,USD,EUR,0.8498
2021-10-22,USD,CNY,6.5789
2021-10-22,USD,JPY,108.6912
2021-10-22,USD,GBP,0.7558
2021-10-22,USD,CAD,1.2847
2021-10-23,USD,EUR,0.8479
2021-10-23,USD,CNY,6.5837
2021-10-23,USD,JPY,108.9404
2021-10-23,USD,GBP,0.7543
2021-10-23,USD,CAD,1.2864
2021-10-24,USD,EUR,0.8470
2021-10-24,USD,CNY,6.5786
2021-10-24,USD,JPY,108.9353
2021-10-24,USD,GBP,0.7540
2021-10-24,USD,CAD,1.2886
2021-10-25,USD,EUR,0.8469
2021-10-25,USD,CNY,6.5731
2021-10-25,USD,JPY,108.7229
2021-10-25,USD,GBP,0.7527
2021-10-25,USD,CAD,1.2906
2021-10-26,USD,EUR,0.8479
2021-10-26,USD,CNY,6.5760
2021-10-26,USD,JPY,108.5458
2021-10-26,USD,GBP,0.7519
2021-10-26,USD,CAD,1.2926
2021-10-27,USD,EUR,0.8480
2021-10-27,USD,CNY,6.5816
2021-10-27,USD,JPY,108.6180
2021-10-27,USD,GBP,0.7526
2021-10-27,USD,CAD,1.2954
2021-10-28,USD,EUR,0.8471
2021-10-28,USD,CNY,6.5779
2021-10-28,USD,JPY,108.7350
2021-10-28,USD,GBP,0.7540
2021-10-28,USD,CAD,1.2933
2021-10-29,USD,EUR,0.8475
2021-10-29,USD,CNY,6.5811
2021-10-29,USD,JPY,108.5321
2021-10-29,USD,GBP,0.7559
2021-10-29,USD,CAD,1.2917
2021-10-30,USD,EUR,0.8463
2021-10-30,USD,CNY,6.5835
2021-10-30,USD,JPY,108.5504
2021-10-30,USD,GBP,0.7560
2021-10-30,USD,CAD,1.2939
2021-10-31,USD,EUR,0.8474
2021-10-31,USD,CNY,6.5770
2021-10-31,USD,JPY,108.7463
2021-10-31,USD,GBP,0.7568
2021-10-31,USD,CAD,1.2921
2021-11-01,USD,EUR,0.8475
2021-11-01,USD,CNY,6.5700
2021-11-01,USD,JPY,108.8390
2021-11-01,USD,GBP,0.7560
2021-11-01,USD,CAD,1.2922
2021-11-02,USD,EUR,0.8496
2021-11-02,USD,CNY,6.5695
2021-11-02,USD,JPY,108.8352
2021-11-02,USD,GBP,0.7544
2021-11-02,USD,CAD,1.2940
2021-11-03,USD,EUR,0.8505
2021-11-03,USD,CNY,6.5753
2021-11-03,USD,JPY,108.9962
2021-11-03,USD,GBP,0.7530
2021-11-03,USD,CAD,1.2918
2021-11-04,USD,EUR,0.8517
2021-11-04,USD,CNY,6.5814
2021-11-04,USD,JPY,109.2069
2021-11-04,USD,GBP,0.7524
2021-11-04,USD,CAD,1.2926
2021-11-05,USD,EUR,0.8530
2021-11-05,USD,CNY,6.5829
2021-11-05,USD,JPY,109.4376
2021-11-05,USD,GBP,0.7504
2021-11-05,USD,CAD,1.2955
2021-11-06,USD,EUR,0.8510
2021-11-06,USD,CNY,6.5857
2021-11-06,USD,JPY,109.2544
2021-11-06,USD,GBP,0.7491
2021-11-06,USD,CAD,1.2938
2021-11-07,USD,EUR,0.8531
2021-11-07,USD,CNY,6.5841
2021-11-07,USD,JPY,109.0699
2021-11-07,USD,GBP,0.7491
2021-11-07,USD,CAD,1.2924
2021-11-08,USD,EUR,0.8548
2021-11-08,USD,CNY,6.5864
2021-11-08,USD,JPY,109.0440
2021-11-08,USD,GBP,0.7485
2021-11-08,USD,CAD,1.2908
2021-11-09,USD,EUR,0.8549
2021-11-09,USD,CNY,6.5871
2021-11-09,USD,JPY,109.2792
2021-11-09,USD,GBP,0.7497
2021-11-09,USD,CAD,1.2913
2021-11-10,USD,EUR,0.8556
2021-11-10,USD,CNY,6.5828
2021-11-10,USD,JPY,109.4537
2021-11-10,USD,GBP,0.7492
2021-11-10,USD,CAD,1.2909
2021-11-11,USD,EUR,0.8542
2021-11-11,USD,CNY,6.5857
2021-11-11,USD,JPY,109.6980
2021-11-11,USD,GBP,0.7483
2021-11-11,USD,CAD,1.2927
2021-11-12,USD,EUR,0.8543
2021-11-12,USD,CNY,6.5889
2021-11-12,USD,JPY,109.7127
2021-11-12,USD,GBP,0.7494
2021-11-12,USD,CAD,1.2915
2021-11-13,USD,EUR,0.8545
2021-11-13,USD,CNY,6.5816
2021-11-13,USD,JPY,109.5150
2021-11-13,USD,GBP,0.7504
2021-11-13,USD,CAD,1.2892
2021-11-14,USD,EUR,0.8547
2021-11-14,USD,CNY,6.5747
2021-11-14,USD,JPY,109.3013
2021-11-14,USD,GBP,0.7508
2021-11-14,USD,CAD,1.2889
2021-11-15,USD,EUR,0.8556
2021-11-15,USD,CNY,6.5800
2021-11-15,USD,JPY,109.3368
2021-11-15,USD,GBP,0.7509
2021-11-15,USD,CAD,1.2861
2021-11-16,USD,EUR,0.8547
2021-11-16,USD,CNY,6.5795
2021-11-16,USD,JPY,109.5244
2021-11-16,USD,GBP,0.7493
2021-11-16,USD,CAD,1.2890
2021-11-17,USD,EUR,0.8539
2021-11-17,USD,CNY,6.5819
2021-11-17,USD,JPY,109.7185
2021-11-17,USD,GBP,0.7489
2021-11-17,USD,CAD,1.2884
2021-11-18,USD,EUR,0.8546
2021-11-18,USD,CNY,6.5752
2021-11-18,USD,JPY,109.5734
2021-11-18,USD,GBP,0.7469
2021-11-18,USD,CAD,1.2909
2021-11-19,USD,EUR,0.8565
2021-11-19,USD,CNY,6.5723
2021-11-19,USD,JPY,109.8155
2021-11-19,USD,GBP,0.7469
2021-11-19,USD,CAD,1.2925
2021-11-20,USD,EUR,0.8547
2021-11-20,USD,CNY,6.5714
2021-11-20,USD,JPY,109.7813
2021-11-20,USD,GBP,0.7450
2021-11-20,USD,CAD,1.2945
2021-11-21,USD,EUR,0.8542
2021-11-21,USD,CNY,6.5737
2021-11-21,USD,JPY,109.6728
2021-11-21,USD,GBP,0.7462
2021-11-21,USD,CAD,1.2972
2021-11-22,USD,EUR,0.8557
2021-11-22,USD,CNY,6.5706
2021-11-22,USD,JPY,109.7354
2021-11-22,USD,GBP,0.7475
2021-11-22,USD,CAD,1.2983
2021-11-23,USD,EUR,0.8539
2021-11-23,USD,CNY,6.5738
2021-11-23,USD,JPY,109.6832
2021-11-23,USD,GBP,0.7459
2021-11-23,USD,CAD,1.2970
2021-11-24,USD,EUR,0.8555
2021-11-24,USD,CNY,6.5785
2021-11-24,USD,JPY,109.5583
2021-11-24,USD,GBP,0.7463
2021-11-24,USD,CAD,1.2968
2021-11-25,USD,EUR,0.8551
2021-11-25,USD,CNY,6.5831
2021-11-25,USD,JPY,109.6094
2021-11-25,USD,GBP,0.7480
2021-11-25,USD,CAD,1.2992
2021-11-26,USD,EUR,0.8557
2021-11-26,USD,CNY,6.5830
2021-11-26,USD,JPY,109.5573
2021-11-26,USD,GBP,0.7491
2021-11-26,USD,CAD,1.2986
2021-11-27,USD,EUR,0.8564
2021-11-27,USD,CNY,6.5768
2021-11-27,USD,JPY,109.3556
2021-11-27,USD,GBP,0.7510
2021-11-27,USD,CAD,1.2994
2021-11-28,USD,EUR,0.8582
2021-11-28,USD,CNY,6.5783
2021-11-28,USD,JPY,109.5593
2021-11-28,USD,GBP,0.7493
2021-11-28,USD,CAD,1.2992
2021-11-29,USD,EUR,0.8582
2021-11-29,USD,CNY,6.5799
2021-11-29,USD,JPY,109.6797
2021-11-29,USD,GBP,0.7491
2021-11-29,USD,CAD,1.3014
2021-11-30,USD,EUR,0.8568
2021-11-30,USD,CNY,6.5842
2021-11-30,USD,JPY,109.5376
2021-11-30,USD,GBP,0.7472
2021-11-30,USD,CAD,1.3037
2021-12-01,USD,EUR,0.8593
2021-12-01,USD,CNY,6.5905
2021-12-01,USD,JPY,109.6992
2021-12-01,USD,GBP,0.7461
2021-12-01,USD,CAD,1.3034
2021-12-02,USD,EUR,0.8590
2021-12-02,USD,CNY,6.5856
2021-12-02,USD,JPY,109.9457
2021-12-02,USD,GBP,0.7444
2021-12-02,USD,CAD,1.3007
2021-12-03,USD,EUR,0.8595
2021-12-03,USD,CNY,6.5873
2021-12-03,USD,JPY,110.0308
2021-12-03,USD,GBP,0.7457
2021-12-03,USD,CAD,1.3023
2021-12-04,USD,EUR,0.8596
2021-12-04,USD,CNY,6.5923
2021-12-04,USD,JPY,109.8286
2021-12-04,USD,GBP,0.7466
2021-12-04,USD,CAD,1.3043
2021-12-05,USD,EUR,0.8600
2021-12-05,USD,CNY,6.5882
2021-12-05,USD,JPY,110.0360
2021-12-05,USD,GBP,0.7481
2021-12-05,USD,CAD,1.3042
2021-12-06,USD,EUR,0.8598
2021-12-06,USD,CNY,6.5929
2021-12-06,USD,JPY,110.0015
2021-12-06,USD,GBP,0.7465
2021-12-06,USD,CAD,1.3066
2021-12-07,USD,EUR,0.8618
2021-12-07,USD,CNY,6.5935
2021-12-07,USD,JPY,109.9533
2021-12-07,USD,GBP,0.7471
2021-12-07,USD,CAD,1.3052
2021-12-08,USD,EUR,0.8622
2021-12-08,USD,CNY,6.5986
2021-12-08,USD,JPY,110.0765
2021-12-08,USD,GBP,0.7458
2021-12-08,USD,CAD,1.3082
2021-12-09,USD,EUR,0.8617
2021-12-09,USD,CNY,6.5988
2021-12-09,USD,JPY,109.8947
2021-12-09,USD,GBP,0.7447
2021-12-09,USD,CAD,1.3070
2021-12-10,USD,EUR,0.8598
2021-12-10,USD,CNY,6.5988
2021-12-10,USD,JPY,109.9689
2021-12-10,USD,GBP,0.7453
2021-12-10,USD,CAD,1.3097
2021-12-11,USD,EUR,0.8615
2021-12-11,USD,CNY,6.6061
2021-12-11,USD,JPY,110.1608
2021-12-11,USD,GBP,0.7464
2021-12-11,USD,CAD,1.3125
2021-12-12,USD,EUR,0.8612
2021-12-12,USD,CNY,6.6003
2021-12-12,USD,JPY,110.3051
2021-12-12,USD,GBP,0.7450
2021-12-12,USD,CAD,1.3100
2021-12-13,USD,EUR,0.8607
2021-12-13,USD,CNY,6.5961
2021-12-13,USD,JPY,110.1781
2021-12-13,USD,GBP,0.7445
2021-12-13,USD,CAD,1.3109
2021-12-14,USD,EUR,0.8629
2021-12-14,USD,CNY,6.5911
2021-12-14,USD,JPY,110.3580
2021-12-14,USD,GBP,0.7427
2021-12-14,USD,CAD,1.3096
2021-12-15,USD,EUR,0.8646
2021-12-15,USD,CNY,6.5933
2021-12-15,USD,JPY,110.3566
2021-12-15,USD,GBP,0.7407
2021-12-15,USD,CAD,1.3088
2021-12-16,USD,EUR,0.8637
2021-12-16,USD,CNY,6.5873
2021-12-16,USD,JPY,110.1953
2021-12-16,USD,GBP,0.7404
2021-12-16,USD,CAD,1.3112
2021-12-17,USD,EUR,0.8633
2021-12-17,USD,CNY,6.5828
2021-12-17,USD,JPY,110.2603
2021-12-17,USD,GBP,0.7395
2021-12-17,USD,CAD,1.3142
2021-12-18,USD,EUR,0.8641
2021-12-18,USD,CNY,6.5763
2021-12-18,USD,JPY,110.5008
2021-12-18,USD,GBP,0.7394
2021-12-18,USD,CAD,1.3132
2021-12-19,USD,EUR,0.8638
2021-12-19,USD,CNY,6.5759
2021-12-19,USD,JPY,110.3345
2021-12-19,USD,GBP,0.7400
2021-12-19,USD,CAD,1.3159
2021-12-20,USD,EUR,0.8653
2021-12-20,USD,CNY,6.5715
2021-12-20,USD,JPY,110.3258
2021-12-20,USD,GBP,0.7384
2021-12-20,USD,CAD,1.3151
2021-12-21,USD,EUR,0.8641
2021-12-21,USD,CNY,6.5656
2021-12-21,USD,JPY,110.3724
2021-12-21,USD,GBP,0.7393
2021-12-21,USD,CAD,1.3155
2021-12-22,USD,EUR,0.8648
2021-12-22,USD,CNY,6.5590
2021-12-22,USD,JPY,110.5909
2021-12-22,USD,GBP,0.7374
2021-12-22,USD,CAD,1.3138
2021-12-23,USD,EUR,0.8653
2021-12-23,USD,CNY,6.5662
2021-12-23,USD,JPY,110.4557
2021-12-23,USD,GBP,0.7390
2021-12-23,USD,CAD,1.3118
2021-12-24,USD,EUR,0.8631
2021-12-24,USD,CNY,6.5705
2021-12-24,USD,JPY,110.6652
2021-12-24,USD,GBP,0.7377
2021-12-24,USD,CAD,1.3136
2021-12-25,USD,EUR,0.8634
2021-12-25,USD,CNY,6.5757
2021-12-25,USD,JPY,110.4754
2021-12-25,USD,GBP,0.7392
2021-12-25,USD,CAD,1.3126
2021-12-26,USD,EUR,0.8645
2021-12-26,USD,CNY,6.5813
2021-12-26,USD,JPY,110.4175
2021-12-26,USD,GBP,0.7379
2021-12-26,USD,CAD,1.3113
2021-12-27,USD,EUR,0.8620
2021-12-27,USD,CNY,6.5880
2021-12-27,USD,JPY,110.4386
2021-12-27,USD,GBP,0.7392
2021-12-27,USD,CAD,1.3105
2021-12-28,USD,EUR,0.8628
2021-12-28,USD,CNY,6.5946
2021-12-28,USD,JPY,110.3191
2021-12-28,USD,GBP,0.7401
2021-12-28,USD,CAD,1.3078
2021-12-29,USD,EUR,0.8626
2021-12-29,USD,CNY,6.5955
2021-12-29,USD,JPY,110.1680
2021-12-29,USD,GBP,0.7415
2021-12-29,USD,CAD,1.3092
2021-12-30,USD,EUR,0.8625
2021-12-30,USD,CNY,6.5983
2021-12-30,USD,JPY,109.9708
2021-12-30,USD,GBP,0.7396
2021-12-30,USD,CAD,1.3076
2021-12-31,USD,EUR,0.8634
2021-12-31,USD,CNY,6.6054
2021-12-31,USD,JPY,109.9882
2021-12-31,USD,GBP,0.7411
2021-12-31,USD,CAD,1.3066
2022-01-01,USD,EUR,0.8637
2022-01-01,USD,CNY,6.6008
2022-01-01,USD,JPY,109.7571
2022-01-01,USD,GBP,0.7427
2022-01-01,USD,CAD,1.3091
2022-01-02,USD,EUR,0.8625
2022-01-02,USD,CNY,6.6031
2022-01-02,USD,JPY,109.5157
2022-01-02,USD,GBP,0.7442
2022-01-02,USD,CAD,1.3113
2022-01-03,USD,EUR,0.8631
2022-01-03,USD,CNY,6.6049
2022-01-03,USD,JPY,109.5664
2022-01-03,USD,GBP,0.7424
2022-01-03,USD,CAD,1.3119
2022-01-04,USD,EUR,0.8640
2022-01-04,USD,CNY,6.6072
2022-01-04,USD,JPY,109.3915
2022-01-04,USD,GBP,0.7429
2022-01-04,USD,CAD,1.3112
2022-01-05,USD,EUR,0.8648
2022-01-05,USD,CNY,6.6032
2022-01-05,USD,JPY,109.4645
2022-01-05,USD,GBP,0.7439
2022-01-05,USD,CAD,1.3122
2022-01-06,USD,EUR,0.8641
2022-01-06,USD,CNY,6.6078
2022-01-06,USD,JPY,109.5351
2022-01-06,USD,GBP,0.7430
2022-01-06,USD,CAD,1.3133
2022-01-07,USD,EUR,0.8655
2022-01-07,USD,CNY,6.6153
2022-01-07,USD,JPY,109.6030
2022-01-07,USD,GBP,0.7427
2022-01-07,USD,CAD,1.3121
2022-01-08,USD,EUR,0.8679
2022-01-08,USD,CNY,6.6143
2022-01-08,USD,JPY,109.7926
2022-01-08,USD,GBP,0.7417
2022-01-08,USD,CAD,1.3124
2022-01-09,USD,EUR,0.8696
2022-01-09,USD,CNY,6.6079
2022-01-09,USD,JPY,109.6791
2022-01-09,USD,GBP,0.7411
2022-01-09,USD,CAD,1.3120
2022-01-10,USD,EUR,0.8698
2022-01-10,USD,CNY,6.6036
2022-01-10,USD,JPY,109.9087
2022-01-10,USD,GBP,0.7415
2022-01-10,USD,CAD,1.3103
2022-01-11,USD,EUR,0.8717
2022-01-11,USD,CNY,6.6005
2022-01-11,USD,JPY,110.0379
2022-01-11,USD,GBP,0.7423
2022-01-11,USD,CAD,1.3103
2022-01-12,USD,EUR,0.8700
2022-01-12,USD,CNY,6.5997
2022-01-12,USD,JPY,109.9598
2022-01-12,USD,GBP,0.7422
2022-01-12,USD,CAD,1.3101
2022-01-13,USD,EUR,0.8681
2022-01-13,USD,CNY,6.5983
2022-01-13,USD,JPY,110.0950
2022-01-13,USD,GBP,0.7434
2022-01-13,USD,CAD,1.3087
2022-01-14,USD,EUR,0.8665
2022-01-14,USD,CNY,6.5949
2022-01-14,USD,JPY,109.8508
2022-01-14,USD,GBP,0.7418
2022-01-14,USD,CAD,1.3060
2022-01-15,USD,EUR,0.8642
2022-01-15,USD,CNY,6.5925
2022-01-15,USD,JPY,109.6330
2022-01-15,USD,GBP,0.7434
2022-01-15,USD,CAD,1.3038
2022-01-16,USD,EUR,0.8617
2022-01-16,USD,CNY,6.5954
2022-01-16,USD,JPY,109.4489
2022-01-16,USD,GBP,0.7433
2022-01-16,USD,CAD,1.3031
2022-01-17,USD,EUR,0.8631
2022-01-17,USD,CNY,6.5907
2022-01-17,USD,JPY,109.6324
2022-01-17,USD,GBP,0.7418
2022-01-17,USD,CAD,1.3042
2022-01-18,USD,EUR,0.8641
2022-01-18,USD,CNY,6.5895
2022-01-18,USD,JPY,109.3877
2022-01-18,USD,GBP,0.7422
2022-01-18,USD,CAD,1.3037
2022-01-19,USD,EUR,0.8647
2022-01-19,USD,CNY,6.5850
2022-01-19,USD,JPY,109.4924
2022-01-19,USD,GBP,0.7414
2022-01-19,USD,CAD,1.3062
2022-01-20,USD,EUR,0.8632
2022-01-20,USD,CNY,6.5851
2022-01-20,USD,JPY,109.6598
2022-01-20,USD,GBP,0.7426
2022-01-20,USD,CAD,1.3088
2022-01-21,USD,EUR,0.8623
2022-01-21,USD,CNY,6.5839
2022-01-21,USD,JPY,109.5926
2022-01-21,USD,GBP,0.7418
2022-01-21,USD,CAD,1.3067
2022-01-22,USD,EUR,0.8598
2022-01-22,USD,CNY,6.5787
2022-01-22,USD,JPY,109.6594
2022-01-22,USD,GBP,0.7425
2022-01-22,USD,CAD,1.3079
2022-01-23,USD,EUR,0.8602
2022-01-23,USD,CNY,6.5792
2022-01-23,USD,JPY,109.8823
2022-01-23,USD,GBP,0.7444
2022-01-23,USD,CAD,1.3064
2022-01-24,USD,EUR,0.8581
2022-01-24,USD,CNY,6.5745
2022-01-24,USD,JPY,109.8795
2022-01-24,USD,GBP,0.7430
2022-01-24,USD,CAD,1.3071
2022-01-25,USD,EUR,0.8593
2022-01-25,USD,CNY,6.5806
2022-01-25,USD,JPY,109.7339
2022-01-25,USD,GBP,0.7422
2022-01-25,USD,CAD,1.3095
2022-01-26,USD,EUR,0.8570
2022-01-26,USD,CNY,6.5743
2022-01-26,USD,JPY,109.6947
2022-01-26,USD,GBP,0.7419
2022-01-26,USD,CAD,1.3084
2022-01-27,USD,EUR,0.8585
2022-01-27,USD,CNY,6.5771
2022-01-27,USD,JPY,109.7919
2022-01-27,USD,GBP,0.7411
2022-01-27,USD,CAD,1.3104
2022-01-28,USD,EUR,0.8594
2022-01-28,USD,CNY,6.5725
2022-01-28,USD,JPY,109.9960
2022-01-28,USD,GBP,0.7424
2022-01-28,USD,CAD,1.3119
2022-01-29,USD,EUR,0.8585
2022-01-29,USD,CNY,6.5696
2022-01-29,USD,JPY,110.0259
2022-01-29,USD,GBP,0.7435
2022-01-29,USD,CAD,1.3143
2022-01-30,USD,EUR,0.8606
2022-01-30,USD,CNY,6.5729
2022-01-30,USD,JPY,109.9545
2022-01-30,USD,GBP,0.7424
2022-01-30,USD,CAD,1.3169
2022-01-31,USD,EUR,0.8616
2022-01-31,USD,CNY,6.5744
2022-01-31,USD,JPY,110.1634
2022-01-31,USD,GBP,0.7405
2022-01-31,USD,CAD,1.3187
2022-02-01,USD,EUR,0.8635
2022-02-01,USD,CNY,6.5709
2022-02-01,USD,JPY,110.1622
2022-02-01,USD,GBP,0.7423
2022-02-01,USD,CAD,1.3183
2022-02-02,USD,EUR,0.8658
2022-02-02,USD,CNY,6.5762
2022-02-02,USD,JPY,110.0556
2022-02-02,USD,GBP,0.7413
2022-02-02,USD,CAD,1.3156
2022-02-03,USD,EUR,0.8666
2022-02-03,USD,CNY,6.5752
2022-02-03,USD,JPY,110.2808
2022-02-03,USD,GBP,0.7423
2022-02-03,USD,CAD,1.3126
2022-02-04,USD,EUR,0.8650
2022-02-04,USD,CNY,6.5729
2022-02-04,USD,JPY,110.1865
2022-02-04,USD,GBP,0.7406
2022-02-04,USD,CAD,1.3113
2022-02-05,USD,EUR,0.8636
2022-02-05,USD,CNY,6.5709
2022-02-05,USD,JPY,110.2848
2022-02-05,USD,GBP,0.7390
2022-02-05,USD,CAD,1.3095
2022-02-06,USD,EUR,0.8660
2022-02-06,USD,CNY,6.5717
2022-02-06,USD,JPY,110.2794
2022-02-06,USD,GBP,0.7402
2022-02-06,USD,CAD,1.3104
2022-02-07,USD,EUR,0.8680
2022-02-07,USD,CNY,6.5715
2022-02-07,USD,JPY,110.2358
2022-02-07,USD,GBP,0.7385
2022-02-07,USD,CAD,1.3113
2022-02-08,USD,EUR,0.8657
2022-02-08,USD,CNY,6.5789
2022-02-08,USD,JPY,110.0248
2022-02-08,USD,GBP,0.7370
2022-02-08,USD,CAD,1.3103
2022-02-09,USD,EUR,0.8665
2022-02-09,USD,CNY,6.5771
2022-02-09,USD,JPY,109.8024
2022-02-09,USD,GBP,0.7367
2022-02-09,USD,CAD,1.3125
2022-02-10,USD,EUR,0.8676
2022-02-10,USD,CNY,6.5789
2022-02-10,USD,JPY,110.0322
2022-02-10,USD,GBP,0.7348
2022-02-10,USD,CAD,1.3097
2022-02-11,USD,EUR,0.8670
2022-02-11,USD,CNY,6.5779
2022-02-11,USD,JPY,110.1556
2022-02-11,USD,GBP,0.7367
2022-02-11,USD,CAD,1.3091
2022-02-12,USD,EUR,0.8655
2022-02-12,USD,CNY,6.5830
2022-02-12,USD,JPY,110.3052
2022-02-12,USD,GBP,0.7368
2022-02-12,USD,CAD,1.3074
2022-02-13,USD,EUR,0.8651
2022-02-13,USD,CNY,6.5889
2022-02-13,USD,JPY,110.3149
2022-02-13,USD,GBP,0.7387
2022-02-13,USD,CAD,1.3103
2022-02-14,USD,EUR,0.8641
2022-02-14,USD,CNY,6.5909
2022-02-14,USD,JPY,110.4257
2022-02-14,USD,GBP,0.7392
2022-02-14,USD,CAD,1.3113
2022-02-15,USD,EUR,0.8622
2022-02-15,USD,CNY,6.5850
2022-02-15,USD,JPY,110.5891
2022-02-15,USD,GBP,0.7408
2022-02-15,USD,CAD,1.3126
2022-02-16,USD,EUR,0.8620
2022-02-16,USD,CNY,6.5846
2022-02-16,USD,JPY,110.6757
2022-02-16,USD,GBP,0.7426
2022-02-16,USD,CAD,1.3118
2022-02-17,USD,EUR,0.8638
2022-02-17,USD,CNY,6.5850
2022-02-17,USD,JPY,110.7181
2022-02-17,USD,GBP,0.7427
2022-02-17,USD,CAD,1.3089
2022-02-18,USD,EUR,0.8631
2022-02-18,USD,CNY,6.5854
2022-02-18,USD,JPY,110.4846
2022-02-18,USD,GBP,0.7429
2022-02-18,USD,CAD,1.3073
2022-02-19,USD,EUR,0.8635
2022-02-19,USD,CNY,6.5913
2022-02-19,USD,JPY,110.6356
2022-02-19,USD,GBP,0.7412
2022-02-19,USD,CAD,1.3090
2022-02-20,USD,EUR,0.8640
2022-02-20,USD,CNY,6.5864
2022-02-20,USD,JPY,110.7014
2022-02-20,USD,GBP,0.7420
2022-02-20,USD,CAD,1.3070
2022-02-21,USD,EUR,0.8644
2022-02-21,USD,CNY,6.5878
2022-02-21,USD,JPY,110.5923
2022-02-21,USD,GBP,0.7434
